Title;URL;Text
Bowen: Strait of Hormuz standoff raises risk of sliding back into all-out war The US and Iran's determination to keep the pressure on each other has put the fragile Gulf ceasefire in serious jeopardy. 7 hrs agoWorld;https://www.bbc.com/news/articles/cgrpnq00j5vo;"The ceasefire in the Gulf is four weeks old and showing its age. The US and Iran's determination to keep the pressure on each other has put it in serious jeopardy. This is a dangerous moment. The ceasefire opened up a chance for diplomacy that looked for a short time as if it might make progress. Americans and Iranians faced each other across a conference table in Pakistan's capital, Islamabad, but came away empty-handed. The Pakistanis are trying to revive the process, without much success so far. Both America and Iran want to have a deal. But they have different deals in mind and are sticking to their red lines. Until one or the other, or preferably both, decide to offer concessions, renewed full-scale hostilities remain an incident away. More than ever there is a strong risk of misperception and miscalculation of intentions and consequences. Both are classic ways in which crises slip out of control and wars escalate. America's decision to escort two ships through the Strait of Hormuz was always going to produce a reaction from Iran. This week's urgent question is whether it ends there or whether more action and reaction power a slide back into all-out war. Control of the Strait of Hormuz has become the central issue in the crisis. It was open to navigation, without restriction or the payment of tolls, until 28 February -when the US and Israel attacked Iran. Now Iran has demonstrated how closing it can mean everything from an offensive weapon to a revenue raiser and an insurance policy. This week, Iranian Foreign Minister Abbas Araghchi has told MPs that there will be no return to the old status quo. The US cannot allow Iran to make the Strait of Hormuz into home waters that the Tehran regime can control and use to charge shippers millions in tolls, without accepting that tactical victory over Iran's armed forces has become a strategic defeat. Closing the strait has global economic consequences. The length of time it stays closed will determine how severe the consequences of the war will be for people across the world. Shortages of oil and gas, as well as helium for high tech industries and feedstocks for fertiliser, are having an increasingly heavy impact on millions of people a long way from the war zone. The fertiliser crisis risks causing hunger in countries that do not have secure food supplies. President Donald Trump's motives, declared and undeclared, are always complex and changeable. He has used social media to try to persuade oil traders not to drive up the price of petrol for American motorists. He must also be frustrated by the Iranian regime's resilience and determination to resist however much pain America and Israel inflict on the country. A regime prepared to shoot its own citizens in the streets for protesting, as the Islamic Republic's security forces did once again in January, is not going to worry too much about their welfare - at least not until it affects their hold on power. Trump's frustration is the result of his own rash decision to go to war assuming an easy victory, without thinking through the consequences of what happens and what to do if it isn't easy. The US has shown the power of its highly efficient military, but the president's fluctuating decision-making has left the country in a strategic bind. Trump's decision to order the US Navy to escort a couple of ships through the strait does not restore freedom of navigation. Between 40 and 60 vessels were transiting the strait every day until the US and Israel went to war. Iran has shown that it is prepared to go back to war and might even be prepared to set the pace of escalation. It is strategy full of risk, but for the men who have replaced the former supreme leader and all the senior leaders killed by the US and Israel, it is a risk worth taking. The United Arab Emirates (UAE) looks to be the main target for Iran among their Gulf Arab neighbours. In response, the UAE has doubled down on its alliances with the US and Israel. The Israelis sent an Iron Dome anti-missile system to the UAE, and IDF soldiers to operate it – a significant gesture they refused to offer to Ukraine. Iran's decision to target the Emirati port of Fujairah is significant. It is on the UAE's small stretch of coastline that is beyond the Strait of Hormuz, facing instead the Gulf of Oman. Fujairah is the terminus of an oil pipeline that allows the UAE to export without going through Hormuz and has big oil storage facilities. That makes it strategically and economically vital for the Emiratis. They are deeply concerned about Iran's next moves. Despite robust public warnings to Tehran, and capable armed forces, the Emiratis still prefer to stay out of direct attacks on Iran. That policy might not survive a collapse of the ceasefire. Longer term, it is spending more billions on American weapons. Trump seems still to believe that the Iranian regime will buckle in the face of US pressure and military force. He would like to be able to flourish a deal, but he will not accept one that his critics would say was not as good as the nuclear agreement that became President Barack Obama's signature foreign policy achievement. During his first term, Trump dumped that agreement, known as the JCPOA, with substantial encouragement from Israel's Prime Minister Benjamin Netanyahu. He replaced it with a policy he called ""maximum pressure"" that failed to stop Iran enriching uranium and now looks to have started America and Iran on the road to a war that has no easy exits. The theme for 2026 Met Gala fundraiser is ""Costume Art"", exploring fashion as an embodied art form. Anna Wintour brought the glam, Beyoncé brought the fam, and Heidi Klum was... statuesque at this year's fundraiser. The 80-year-old country music star said it will take some time for her to be ""stage-performance ready"" again. The Boeing 767, operating a flight from Venice, Italy, landed safely with no reported injuries among the 231 passengers and crew on board. The 44-year-old will avoid jail time after her arrest in California earlier this year. Copyright 2026 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking."
French political row over calls for overhaul and €1bn cuts at public broadcasterA parliamentary committee of enquiry levelled charges of left-wing bias at state-owned France Télévisions and Radio France.4 hrs agoEurope;https://www.bbc.com/news/articles/c052l130d6jo;"France's public sector broadcasters have been lambasted by a parliamentary committee of enquiry, which recommends closing several channels and cutting their budget by a total of €1bn (£863m). The committee, which held six months of at times acrimonious hearings, levelled charges of left-wing bias at state-owned France Télévisions and Radio France, as well as gross financial waste. But the findings were immediately dismissed as politically motivated and impractical by industry insiders, who said that the committee's rapporteur, Charles Alloncle, had a far-right agenda to prepare state TV and radio for privatisation. Criticism has also come from the prime minister and the head of the committee. Alloncle, 32, is an MP for the small Union of the Right for the Republic (UDR) party, an ally of Marine Le Pen's populist-right National Rally (RN). The RN – the biggest party in France – has long claimed to be the victim of state media prejudice. In an online petition calling for privatisation, the party says that ""public broadcasting is no longer a space of impartial information, but a tool of influence in the service of a particular camp"". The heated French debate reflects similar tensions in other countries over the future of tax-funded ""legacy"" broadcasters, whose declining audiences leave them dangerously exposed to attack. In France, the cost to the state of public broadcasting amounts to nearly €4bn every year. Up until 2022, this was mainly financed by a television licence fee, but it now comes from VAT receipts. Unlike the BBC, for example, French state broadcasters also take advertising. For their money, tax-payers receive a panoply of television and radio stations - nearly 100 if local, overseas and foreign language channels are included - as well as France 2 and France 3, two parliamentary channels, two television news channels, the European channel ARTE, and the archives of the National Audiovisual Institute (INA). That is not to mention accompanying websites. In the introduction to his report, Alloncle says: ""To sum up, our public audiovisual system is ill-adapted to the challenges of the modern era"", and he calls for ""a total or partial overhaul of the way the sector operates"". Among his 69 recommendations are a cut by one third in television's sports budget, and a big reduction in the number of game shows; and abolishing the youth channel France 4, as well as digital channel Slash and the radio station Mouv' – both also aimed at the young. He wants to conduct a number of mergers: the mainstream television station France 2 with the less-watched France 5; the two news channels France 24 and France Info; and overlapping local radio and television networks. Alloncle also calls for greater diversity among radio and television ""editorialists"" – commentators called on to express daily opinions on current affairs, who are regularly accused by the right and far-right of being from the same Paris-based left-wing mould. In an exhaustive text justifying his views, Alloncle cites numerous examples of what he claims is left-wing bias at public broadcasters. Most famous is a conversation – eavesdropped by a reporter last year – in which two well-known editorialists appeared to tell Socialist Party officials that they would do their best to stop the Paris mayoral campaign of right-winger Rachida Dati. He also quotes editorialist Natalie Saint-Cricq, who was caught recently off-camera referring to Eric Ciotti, Alloncle's party chief, as ""alias Benito (Mussolini)"". On financial waste, Alloncle attacks the outsourcing of production work worth hundreds of millions of euros to outside companies, some of which are run by well-known TV personalities who are themselves on the public pay-roll. He also cites an overall €3.8m taxi bill for 2024, and hotel fees of €110,000 for covering the Cannes film festival in 2023. Alloncle's aggressive interrogation style during the hearings was widely criticised, and his committee's report came under immediate attack when it was made public Tuesday. Delphine Ernotte, the president of France Télévisions, said: ""You have to look at the report for what it is. It's not just a document about public broadcasting. It's become a kind of political trial, where everyone is trying to impose their own ideological interpretation on a public service."" Prime Minister Sébastien Lecornu said the ""report unfortunately avoids the essential. It is a missed opportunity"". Jérémie Patrier-Leitus, the centrist president of the parliamentary committee, criticised his rapporteur colleague for using the enquiry ""as a political project"" aimed at ""weakening public broadcasting with a view to its privatisation"". Over the weekend Alloncle was the subject of a judicial complaint over claims that he was fed questions at the hearing by the Lagardère news group. The group – which includes Europe 1 radio station and the JDD newspaper – is run by billionaire and right-wing media mogul Vincent Bolloré. The boat, carrying 82 people, ran aground on a beach in northern France, says local official. Sébastien Lecornu visited a boulangerie on Labour Day, defying unions who say 1 May must remain a mandatory rest day. DFDS announces its summer timetable as ferry returns to Jersey after accident. The driver hit a parked car and veered off the road into the river - about 12 miles south of Paris - early on Thursday. The UK has issued similar advice, telling citizens who stay, that they do so at their own risk. Copyright 2026 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking."
Police officer tells of operation to retrieve human remains from crocodileDNA tests are underway to confirm whether remains found inside the crocodile match that of a missing man.56 mins agoAfrica;https://www.bbc.com/news/articles/cp8pqz63808o;"A police officer has recalled the moment he was lowered from a helicopter into a crocodile-infested river in South Africa as part of an effort to recover human remains. Captain Johan Potgieter was tasked with capturing a crocodile suspected of eating a businessman who had been swept away by floodwater. ""The crocodile itself was lying on an island... there really was no other way to get to it except from the air,"" he told the BBC. Since the operation, remains have been found inside the 4.5m (15ft) and 500kg (1,100lb) crocodile. DNA tests are underway to confirm their identity. The man's car had become stranded attempting to cross a low bridge in the flooded Komati River last week. By the time the police got to the scene, it was empty, leading them to suspect he had been swept away by the water. Drones and helicopters were used to in the search mission which led police to a small island where a number of crocodiles lay in the sun, one of which they believed had eaten the man. The suspect crocodile was shot by Potgieter's colleagues before he was called. ""It turned onto its back and they thought that it was dead. But by the time we went back, it was back onto its right side and it had swum a bit upstream,"" he explained. The presence of other crocodiles, hippos and rocks in the river, meant it was too dangerous to use a boat or canoe to recover the body, Potgieter told the BBC. ""There were other crocodiles next to that one that were probably there because of the blood in the water. But luckily because of the noise of the helicopter and the downdraft blowing around, they moved away and didn't bother me,"" the veteran officer said. Once Potgieter agreed to do the recovery operation, there was no turning back. ""When I was hanging there, there was no way for me to communicate with the pilot. So irrespective of whether I changed my mind and decided not to do it, there was no way that that was going to happen,"" he added. ""I had to stick to the plan and do as we had planned... otherwise things would have gone wrong."" On Sunday, South Africa's acting police chief praised Potgieter's ""extraordinary bravery"", describing the operation as ""highly dangerous and complex"". Potgieter, a member of the national police force's diving unit, could only be certain the crocodile was dead after when he was lowered into the river and tied a rope around it. ""Then I knew it was 100% dead. Because if it wasn't, it would have definitely attacked me,"" he said. Potgieter told South African news platform News24 that body parts and shoes were found inside the reptile. The remains are yet to be identified. Although Potgieter has been with the South African Police Service for 38 years, he has never been assigned a mission of this kind before. ""This was definitely a first and hopefully it will also be the last time...there's really no way to prepare"". The officer said his family were happy to see him return alive, although they did not know how dangerous the operation had been until they saw the video online. Potgieter said his work is a risk worth taking for the families of the missing and deceased. ""We have a lot of empathy for the families of the victims. They are grieving a loved one. It's never nice losing someone you love and it's even worse if you don't even know where they are or what happened to them. ""So that is one of our core motivators - to give these families closure so that they can carry on with their lives."" Go to BBCAfrica.com for more news from the African continent. Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica Two cases of the virus, which rarely spreads between humans, have been confirmed on the ship, and three people have died. While passengers onboard the MV Hondius say the situation is calm, they face days at sea as officials warn the disease may have spread. Sudan's foreign minister says Ethiopia and UAE has chosen the ""wrong path"" and would regret it. The operator of the MV Hondius ship says a Dutch couple and a German national have died. Former Defence Minister Sadio Camara was killed in a massive offensive by combined jihadist and separatist forces. Copyright 2026 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking."
"Russian attacks kill at least 20 ahead of rival ceasefires proposed by Kyiv and MoscowKyiv said it would begin a truce on 6 May and then ""act symmetrically"" after Moscow declared a pause for its Victory Day parade.2 hrs agoEurope";https://www.bbc.com/news/articles/c1e2zjz22p9o;"Russian attacks killed at least 20 people across Ukraine on Tuesday ahead of rival unilateral ceasefires proposed separately by Moscow and Kyiv. Volodymyr Zelensky said five civilians were killed when several Russian glide bombs were dropped on the centre of the city of Kramatorsk, while authorities in the city of Zaporizizhia said 12 people following a Russian aerial attack. In Russia, authorities in the Chuvash Republic said two people were killed and 32 injured in a drone attack on Tuesday morning. On Monday Russia and Ukraine declared unilateral ceasefires ahead of commemorations held by Russia to mark the Soviet Union's victory over Nazi Germany on Saturday. Russia said it would hold a ceasefire on 8 and 9 May and threatened a ""massive missile strike"" on central Kyiv if Ukraine violated the truce. But Kyiv announced it would observe an open-ended ceasefire from midnight on 6 May, and that Ukraine would act ""symmetrically"" from that point on. The two ceasefires appear to be unilateral - meaning the two sides have not agreed on their terms, length or monitoring. Zelensky's chief of staff Kyrylo Budanov said that if the ceasefire announced by the Ukrainian president was reciprocated, ""we will continue to observe it... The next move is Russia's"". Zelensky urged Russia to lay down arms and ""move to real diplomacy"". ""It's utter cynicism to ask for silence to hold propaganda celebrations and to launch such missile-drone attacks every day beforehand,"" he added. Ukraine's earlier, open-ended truce is likely a way for Zelensky to show that his country is willing to start an immediate and lasting ceasefire and that any violations will be pinned on Russia. ""We believe that human life is of incomparably greater value than the 'celebration' of any anniversary,"" he wrote on Telegram. Ahead of its own midnight ceasefire on Wednesday (Tuesday 22:00 GMT), Ukraine also launched a series of aerial attacks on Russia, hitting an industrial area in Kirishi in the Leningrad region and a factory that produces military components in Cheboksary, in the Chuvash Republic. Zelensky said domestically-produced Flamingo cruise missiles were used to strike the Cheboksary factory, some 1,500km (930 miles) away from the front line. An unverified nighttime video showed a fast-moving object and large explosion. The Russian defence ministry later confirmed it had downed six Ukrainian Flamingos as well as 601 drones. On Tuesday morning, several airports across Russia were temporarily shut. Later, Moscow Mayor Sergei Sobyanin announced that a number of drones had been downed near the capital. The Kremlin has betrayed signs of nervousness ahead of Victory Day. The 9 May celebrations, which mark the Soviet Union's victory over Nazi Germany, have grown in scale and pomp since the start of Vladimir Putin's rule in the early 2000s. But the Kremlin said that this year the centrepiece event - a grand military parade on Red Square - would be scaled down due to the ""terrorist threat"" from Ukraine, and that no heavy military hardware would be on display. Muscovites were also warned that mobile internet access would be disrupted or cut off for several days in the lead-up to 9 May. Zelensky said the fact Russia felt it couldn't ""hold a parade in Moscow without the goodwill of Ukraine"" to observe a ceasefire meant that it was time for Russian leaders to ""take steps to end their war"". Ukraine has in recent weeks stepped up deep-strike drone attacks on Russia, successfully targeting energy facilities and oil refineries and disrupting the Russian oil trade. Its drones can now fly deep into Russia, often eschewing air defences, and on Monday morning one hit a high-rise in central Moscow. Meanwhile, Moscow's strikes on Ukrainian cities continue to kill and maim civilians across the country. Thousands have died since Russia launched its full-scale invasion of the country in February 2022. Russia has declared a unilateral ceasefire to cover the event and threatened a massive strike on central Kyiv if it were disrupted. They gathered information using a ""forest of antennas"" installed on top of diplomatic buildings, the foreign minister says. Two European summits are being held in a country long considered Russia's closest ally in the region. Fatalities have been reported around Ukraine as Kyiv says Russian ""shadow fleet"" tankers were hit by drones. President Zelensky has been visiting the Gulf to demonstrate his country's military nous. Copyright 2026 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking."
Hantavirus may have spread between passengers on cruise ship, WHO saysTwo cases of the virus, which rarely spreads between humans, have been confirmed on the ship, and three people have died.2 hrs agoAfrica;https://www.bbc.com/news/articles/cm2p186gyp2o;"The World Health Organization says there may have been rare human-to-human transmission of hantavirus on the Dutch cruise ship where three passengers have died. The virus is usually spread from rodents, but the WHO said in this instance it could have spread among ""really close contacts"" aboard the MV Hondius vessel. It stressed the risk to the public was low. Two crew members - one British and one Dutch - are due to be medically evacuated by aircraft to the Netherlands after displaying ""acute respiratory symptoms"", the ship's operator Oceanwide Expeditions said. A person linked to a German national who died is also due to be evacuated. MV Hondius set sail from Argentina on its voyage across the Atlantic Ocean around a month ago. It is currently anchored near Cape Verde, off Africa's west coast. Medical teams from Cape Verde, supported by the WHO, have boarded the ship to help with the suspected cases, spokesperson Tarik Yasarevic told the BBC. Testing is taking place for other passengers and crew members who are displaying symptoms. Images taken from on board the cruise ship show workers in hazmat suits in a smaller vessel alongside. Some 149 people from 23 countries remain aboard under ""strict precautionary measures"", Oceanwide said. Aside from the crew member due to be evacuated, there are 22 other British nationals aboard. ""We do believe that there may be some human-to-human transmission that is happening among the really close contacts,"" WHO official Dr Maria Van Kerkhove said. She added that the WHO suspected the first person to fall ill could have contracted the virus before boarding the ship. Seven cases of hantavirus - two confirmed and five suspected - have so far been identified, according to the latest WHO update. The two confirmed cases are a Dutch woman, who is among those who died, and a 69-year-old UK national who was evacuated to South Africa for medical treatment. The woman's husband also died but he is not a confirmed case, nor is the German national who passed away on 2 May. In a statement, the Dutch couple's family said: ""The beautiful journey they experienced together was abruptly and permanently cut short."" ""We are still unable to comprehend that we have lost them. We wish to bring them home and commemorate them in peace and privacy,"" it added. Investigators are working under the assumption that the Andes strain of the virus, which spreads in South America where the cruise began, has been found in the two confirmed cases. The organisation was told there were no rats on board, Van Kerkhove said, adding that disinfection was taking place on the ship and those with symptoms or caring for patients were wearing full personal protective equipment. ""Our working hypothesis is that there's probably a couple of different types of transmission that might be happening,"" Van Kerkhove told BBC Breakfast on Tuesday. She noted the cruise had visited many different islands, some of which have rodents, which typically spread the virus through their faeces, saliva or urine. The WHO said Spain has granted permission for the vessel to dock in the Canary Islands, where a risk assessment and further medical monitoring could take place. But Spain's health ministry has played down speculation that it will take in the ship. It said in a statement: ""Depending on epidemiological data gathered from the boat as it travels past Cape Verde, the most appropriate next stop for it will be decided. ""Until then, the health ministry will not take a decision, as we have explained to the WHO."" A spokesman for Spain's health ministry told the BBC it had not yet received a request for the boat to stop at the Canaries. However, Spanish authorities are prepared to take charge of the situation should that change, the spokesperson added. That would include providing medical attention, analysis and disinfection. They would not say whether passengers would be allowed to disembark. Though they cannot yet leave the ship, one passenger told the BBC on Monday that the mood on the vessel was ""pretty good"". ""Hopefully the other patients on board will be tested soon and then we'll know what's going on,"" the passenger, who asked to remain anonymous, added. Another passenger, travel vlogger Jake Rosmarin, said in a social media post: ""There's a lot of uncertainty, and that's the hardest part. All we want right now is to feel safe, to have clarity and to get home."" With additional reporting by Pumza Fihlani Are you on the ship or do you know someone who is? If you feel able to do so, please get in touch by using this link or the form below. DNA tests are underway to confirm whether remains found inside the crocodile match that of a missing man. Sudan's foreign minister says Ethiopia and UAE has chosen the ""wrong path"" and would regret it. The operator of the MV Hondius ship says a Dutch couple and a German national have died. While rare, the disease can be transmitted to humans through inhalation of airborne particles from dried rodent droppings. The BBC explains what experts have to say about the infection risks associated with cruise ships. Copyright 2026 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking."
"The most talked-about looks at this year's Met Gala The theme for 2026 Met Gala fundraiser is ""Costume Art"", exploring fashion as an embodied art form.14 hrs agoUS & Canada";https://www.bbc.com/news/articles/c5y9wq9y0p1o;"It's described as the biggest night in fashion. Celebrities arrived at the 2026 Met Gala with their take on this year's theme - costume art - where organisers asked attendees to experiment with the lavish and whimsical dress code. The annual event is a fundraiser for the Metropolitan Museum of Art's Costume Institute, and serves as chance for celebrities and design houses to go all-out on spectacle. The golden-voiced Broadway star Joshua Henry, took the drama up a notch by opening the carpet with a rendition of I Wanna Dance With Somebody with a band and dancers on the Met's iconic steps, which were outfitted to look like mossy bricks in a lush garden. The guest list was especially starry this year, with the event's co-chairs including singer Beyoncé, actress Nicole Kidman, tennis star Venus Williams, and global editorial director of Vogue Anna Wintour. A parade of celebrities, including Madonna, Sabrina Carpenter, Naomi Osaka and Angela Bassett posed for the cameras. Some famous faces - Bad Bunny, Heidi Klum, and Katy Perry - were nearly unrecognisable thanks to their commitment to the theme, with several stars directly referencing famous artists or artworks with their outfits. Here's a look at some of the highlights and most talked-about looks, with additional reporting by Nada Tawfik on the red carpet. Beyoncé made her first Met Gala appearance in 10 years, and to make up for lost time she sported a monumental look. The creation, by French designer Olivier Rousteing, took on the Gala's theme with a gown with an embellished skeleton design, and added a giant feathered cape. The BBC caught up with Beyonce on the carpet. Asked how it felt to be back, the star said, ""It feels great to be here with my daughter and husband"". The star took to the carpet with husband, rapper Jay-Z, and her daughter, Blue Ivy, who at 14 years old was one of the youngest guests. The Gala typically only allows guests who are 18 or older. As has become almost tradition, the musical and fashionable power couple closed down the Met Gala carpet, arriving virtually after everyone. Rihanna donned a custom Maison Margiela by Glenn Martens gown encrusted with thousands of jewels and beads. A$AP Rocky, who co-chaired last year's Gala, arrived in custom Chanel. He donned a pink coat with black satin lapels. Anna Wintour, the global editorial director of Vogue magazine, wore a feathery custom Chanel confection to her signature event. It marked her first Gala since stepping down as editor-in-chief of American Vogue. She has co-chaired the event nearly every year since 1995. Actress and event co-chair Nicole Kidman donned a red, long-sleeved beaded column gown by Chanel. She attended with her daughter, Sunday Rose. American tennis star Venus Williams, a five-time Wimbledon winner, also co-chaired the event. She wore a black sparkling gown with a luxurious silver, jewel-encrusted neck adornment. She let out a cheer when the BBC asked her how it felt to co-chair the gala. ""I'm dancing inside,"" she said. The other Williams sister, Serena, wore a silver Marc Jacobs creation that echoed the classical art on display in the museum. Lauren Sánchez Bezos, the wife of Amazon founder Jeff Bezos, is an honorary chair at this year's gala. Her Schiaparelli gown invokes one of the most famous (and scandalous) dresses in art history: the gown portrayed in John Singer Sargent's ""Madame X"". ""Ragtime"" star Joshua Henry didn't just attend the red carpet. He opened the evening with a performance of Whitney Houston's I Wanna Dance With Somebody, accompanied by dancers and a band. Domingo isn't afraid to take big fashion swings, and this unusual suit has costume elements while remaining sleek. The supermodel took her penchant for extravagant Halloween costumes to the Met Gala, where she dressed as one of the many marble statues gracing the museum's halls. Bad Bunny followed in Klum's footsteps with another very costumey look. The 32-year-old singer wore makeup that made him look like an old man. But a very dapper old man, regardless. Bassett wore a pink gown designed by Prabal Gurung that was inspired by a Harlem Renaissance painting, ""Girl in a Pink Dress"" by Laura Wheeler Waring. She told the BBC that fashion was integral to getting into character. Influencer Emma Chamberlian wore a multi-colored gown, courtesy of Mugler by Miguel Castro Freitas, that resembles a painting. Philip is the first wheelchair user to attend the Met Gala, according to Vogue magazine. ""For so long, disabled people were not represented anywhere,"" Philip told Vogue. ""The thought of even being able to exist at an event like this... nobody even went there. To go from that to now, somehow finding myself there - I can't say how blessed and honored I feel attending."" Teyana Taylor brought her fringed dress to life by dancing on the carpet. Famed Indian designer Manish Malhotra paired a bandhgala with an almost impossibly ornate cape. The cape's design is a tribute to Mumbai, which took a team of 50 artisans 960-hours to make. The Bollywood director also wore a design by his friend Manish Malhotra. It consisted of a vintage jacket under a hand-painted cape with detailed embroidery. Johar's team described the paintings featured on his outfit as characters from Indian mythology. Johar told the BBC that fashion was a massive part of his movies, which have been cemented as some of the most iconic in modern Bollywood. He added that the day had him feeling emotional. Delevingne's Ralph Lauren gown seemed simple from the front. But when she turned around, the dramatic sheer details had a vivid effect on the Met stairs. Actress Chase Sui Wonders dripped with diamonds in a pale lavender dress. Lena Dunham, creator of the HBO show ""Girls"", wore a vivid Valentino red dress made out of feathers and sequins. She told Vogue that her dress was inspired by Artemisia Gentileschi's Renaissance-era painting, ""Judith Slaying Holofernes"" - specifically, the blood spraying from the Assyrian general's neck. The carpet might featured hues of green, but Charlie XCX opted against her signature color for a sophisticated Saint Laurent black gown with a floral embellishment on the front. Doja Cat wears a classically Grecian Saint Laurent dress in an unconventional fabric: silicone. Activist, writer, public speaker Sinéad Burke made her return to the Met Gala in a black corseted gown with flowing sleeve embellishments. Tennis Grand Slam champ Naomi Osaka, who arrived in white and red Robert Wun, had not one but two looks. She took off her white coat to reveal a second outfit, this time a deep maroon dress with a lace-up back. Trust us: This is Katy Perry. The pop star's unique, and somewhat eerie mirrored mask obscured her face. But don't worry, it opens! Connor Storrie, one of the stars of smash hit series Heated Rivalry, walked the carpet in daring menswear by Saint Laurent. Meanwhile, Storrie's co-star Hudson Williams' opted for a matador-esque suit from Balenciaga. But the real star of his look was his makeup, which Williams said was inspired by the movie ""Black Swan."" Unknown actors six months ago, the ice hockey romance made by small Canadian streamer Crave has made Storrie and Williams two of the most sought-after new stars. Lisa, a member of the K-Pop group Blackpink, wears a white Robert Wun gown with an interesting illusion: mannequin arms hold up a white veil, while her real arms are free to pose. Lisa's fellow Blackpink bandmate Rosé was also in attendance, wearing Saint Laurent. Zoë Kravitz wore a black lace Saint Laurent by Anthony Vaccarello gown. But the actress frequently posed with her hand in her pocket, amid rumours of an engagement to pop star Harry Styles. Pop star Sabrina Carpenter donned a dress made out of celluloid film strips. When asked by the BBC what the film on the dress is from, the Grammy-winning singer shouted, ""Sabrina"" - possibly referring to the classic film with Audrey Hepburn and Humphrey Bogart from 1954. Singer Sam Smith arrived in a glamourous robe, with a towering feathered headpiece that made the look stand out. The Euphoria actress wore a custom Prada dress, which took inspiration from Gustav Klimt's 1912 painting Mäda Primavesi - an art piece in the Met's collection. The rock icon swept the Met Gala stairs in a voluminous black gown with a top hat. Perhaps in tribute to Nicks' ""Leather and Lace"", another notable diva, Cher, wore a black dress with a jacket that felt both elegant and tough. The winds must have blown favorably to bring Madonna to the Met Gala. Her nautical-witch look featured a headpiece shaped like a tall ship, an ethereal grey veil, and an entourage of models to help guide it down the carpet. The businesswoman and reality star said that British design duo Whitaker Malem made her orange bodice dress. Businesswoman and reality star Kylie Jenner's Schiaparelli dress at first appeared to be falling off her. But a cleverly designed nude bodice held the entire look together. Model Kendall Jenner arrived in a dress that thematically rhymed with her sister Kylie's, this time by Zac Posen for GAP. This didn't escape the attention of reporters on the carpet, asking Kendall if the two got ready together. Actress Sarah Paulson wore grey tulle dress and a mask fashioned out of a dollar bill, obscuring part of her face. When the BBC asked her what is signified, she simply said the ""1 percent"". AI-generated images from the Met Gala have spread on social media - we explain how to spot the fakes. From Heidi Klum as a veiled Vestal virgin to singer Ciara as a gold-encrusted bust of Nefertiti, here is the art behind the fashion at the Met Gala. What does the operation entail and could it lead to a resumption of hostilities? The US and Iran's determination to keep the pressure on each other has put the fragile Gulf ceasefire in serious jeopardy. The 80-year-old country music star said it will take some time for her to be ""stage-performance ready"" again. Copyright 2026 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking."
